# Once
#  POT  SCF 100  3.0000   0, NO core-hole, AFOLP (folp(0)= 1.150)
    2 190 191  Unique potential, I_mt, I_norman.    Following data in atomic units.
  iph            2
   i      r         vcoul        rho     ovrlp vcoul  ovrlp vtot  ovrlp rho
  175  9.0484E-01 -1.4496E+00  4.5998E-01 -1.6751E+00 -2.5339E+00  4.7200E-01
  176  9.5123E-01 -1.2504E+00  4.0978E-01 -1.4786E+00 -2.3086E+00  4.2235E-01
  177  1.0000E+00 -1.0723E+00  3.6174E-01 -1.3035E+00 -2.1046E+00  3.7629E-01
  178  1.0513E+00 -9.1392E-01  3.1638E-01 -1.1484E+00 -1.9193E+00  3.3178E-01
  179  1.1052E+00 -7.7400E-01  2.7411E-01 -1.0120E+00 -1.7529E+00  2.9124E-01
  180  1.1618E+00 -6.5115E-01  2.3524E-01 -8.9328E-01 -1.6033E+00  2.5318E-01
  181  1.2214E+00 -5.4402E-01  1.9994E-01 -7.9077E-01 -1.4704E+00  2.1919E-01
  182  1.2840E+00 -4.5125E-01  1.6828E-01 -7.0326E-01 -1.3522E+00  1.8817E-01
  183  1.3499E+00 -3.7150E-01  1.4023E-01 -6.2954E-01 -1.2485E+00  1.6095E-01
  184  1.4191E+00 -3.0346E-01  1.1569E-01 -5.6839E-01 -1.1577E+00  1.3672E-01
  185  1.4918E+00 -2.4588E-01  9.4477E-02 -5.1866E-01 -1.0799E+00  1.1585E-01
  186  1.5683E+00 -1.9755E-01  7.6357E-02 -4.7924E-01 -1.0144E+00  9.7737E-02
  187  1.6487E+00 -1.5732E-01  6.1065E-02 -4.4912E-01 -9.5749E-01  8.2390E-02
  188  1.7333E+00 -1.2415E-01  4.8313E-02 -4.2733E-01 -9.0806E-01  6.9388E-02
  189  1.8221E+00 -9.7041E-02  3.7807E-02 -4.1299E-01 -8.6683E-01  5.8579E-02
  190  1.9155E+00 -7.5103E-02  2.9257E-02 -4.0531E-01 -8.3106E-01  4.9688E-02
  191  2.0138E+00 -5.7527E-02  2.2382E-02 -4.0359E-01 -8.0180E-01  4.2457E-02
  192  2.1170E+00 -4.3591E-02  1.6922E-02 -4.0724E-01 -7.4863E-01  3.6776E-02
  193  2.2255E+00 -3.2661E-02  1.2641E-02 -4.1576E-01 -7.4863E-01  3.2400E-02
  194  2.3396E+00 -2.4186E-02  9.3261E-03 -4.2877E-01 -7.4863E-01  2.9122E-02
  195  2.4596E+00 -1.7691E-02  6.7929E-03 -4.4637E-01 -7.4863E-01  2.6768E-02
  196  2.5857E+00 -1.2775E-02  4.8826E-03  0.0000E+00 -7.4863E-01  0.0000E+00
  197  2.7183E+00 -9.1017E-03  3.4616E-03  0.0000E+00 -7.4863E-01  0.0000E+00
  198  2.8577E+00 -6.3937E-03  2.4195E-03  0.0000E+00 -7.4863E-01  0.0000E+00
  199  3.0042E+00 -4.4253E-03  1.6662E-03  0.0000E+00 -7.4863E-01  0.0000E+00
  200  3.1582E+00 -3.0156E-03  1.1298E-03  0.0000E+00 -7.4863E-01  0.0000E+00
  201  3.3201E+00 -2.0216E-03  7.5383E-04  0.0000E+00 -7.4863E-01  0.0000E+00
  202  3.4903E+00 -1.3322E-03  4.9452E-04  0.0000E+00 -7.4863E-01  0.0000E+00
  203  3.6693E+00 -8.6208E-04  3.1870E-04  0.0000E+00 -7.4863E-01  0.0000E+00
  204  3.8574E+00 -5.4733E-04  2.0159E-04  0.0000E+00 -7.4863E-01  0.0000E+00
  205  4.0552E+00 -3.4058E-04  1.2503E-04  0.0000E+00 -7.4863E-01  0.0000E+00
  206  4.2631E+00 -2.0750E-04  7.5951E-05  0.0000E+00 -7.4863E-01  0.0000E+00
  207  4.4817E+00 -1.2363E-04  4.5139E-05  0.0000E+00 -7.4863E-01  0.0000E+00
  208  4.7115E+00 -7.1962E-05  2.6214E-05  0.0000E+00 -7.4863E-01  0.0000E+00
  209  4.9530E+00 -4.0875E-05  1.4856E-05  0.0000E+00 -7.4863E-01  0.0000E+00
  210  5.2070E+00 -2.2636E-05  8.2040E-06  0.0000E+00 -7.4863E-01  0.0000E+00
  211  5.4739E+00 -1.2214E-05  4.4085E-06  0.0000E+00 -7.4863E-01  0.0000E+00
  212  5.7546E+00 -6.4231E-06  2.3015E-06  0.0000E+00 -7.4863E-01  0.0000E+00
  213  6.0496E+00 -3.2982E-06  1.1654E-06  0.0000E+00 -7.4863E-01  0.0000E+00
  214  6.3598E+00 -1.6627E-06  5.7135E-07  0.0000E+00 -7.4863E-01  0.0000E+00
  215  6.6859E+00 -8.3329E-07  2.7074E-07  0.0000E+00 -7.4863E-01  0.0000E+00
  216  7.0287E+00 -4.2578E-07  1.2376E-07  0.0000E+00 -7.4863E-01  0.0000E+00
  217  7.3891E+00 -2.3142E-07  5.4466E-08  0.0000E+00 -7.4863E-01  0.0000E+00
  218  7.7679E+00 -1.4085E-07  2.3030E-08  0.0000E+00 -7.4863E-01  0.0000E+00
  219  8.1662E+00 -9.8922E-08  9.3357E-09  0.0000E+00 -7.4863E-01  0.0000E+00
  220  8.5849E+00 -7.8922E-08  3.6200E-09  0.0000E+00 -7.4863E-01  0.0000E+00
  221  9.0250E+00 -6.8449E-08  1.3395E-09  0.0000E+00 -7.4863E-01  0.0000E+00
  222  9.4877E+00 -6.1998E-08  4.7183E-10  0.0000E+00 -7.4863E-01  0.0000E+00
  223  9.9742E+00 -5.7233E-08  1.5781E-10  0.0000E+00 -7.4863E-01  0.0000E+00
  224  1.0486E+01 -5.3210E-08  4.9979E-11  0.0000E+00 -7.4863E-01  0.0000E+00
  225  1.1023E+01 -4.9561E-08  1.4946E-11  0.0000E+00 -7.4863E-01  0.0000E+00
  226  1.1588E+01 -4.6150E-08  4.2084E-12  0.0000E+00 -7.4863E-01  0.0000E+00
  227  1.2182E+01 -4.2923E-08  1.1122E-12  0.0000E+00 -7.4863E-01  0.0000E+00
  228  1.2807E+01 -3.9859E-08  2.7501E-13  0.0000E+00 -7.4863E-01  0.0000E+00
  229  1.3464E+01 -3.6947E-08  6.3413E-14  0.0000E+00 -7.4863E-01  0.0000E+00
  230  1.4154E+01 -3.4176E-08  1.3588E-14  0.0000E+00 -7.4863E-01  0.0000E+00
  231  1.4880E+01 -3.1541E-08  2.6961E-15  0.0000E+00 -7.4863E-01  0.0000E+00
