# # GeCl_4                                                       FEFF 9.7.1  
# # POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=32 Rmt= 1.162 Rnm= 1.392 K  shell
# # Pot 1 Z=17 Rmt= 1.249 Rnm= 1.496
# # Gam_ch=2.284E+00 H-L exch Vi= 0.000E+00 Vr= 0.000E+00
# # Mu= 1.987E+00eV kf=1.877E+00 Vint=-1.144E+01eV Rs_int= 1.932
# # PATH  Rmax= 4.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000  Temp=   0.00  Debye_temp=   0.00  Global_sig2= 0.00000
#  Energy zero shift, vr, vi    0.00000E+00   0.00000E+00
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00000    100.00      4.00     2   2.0958
#           2       0.00000     16.81     12.00     3   3.8070
#     2/   2 paths used
#  xsedge+50, used to normalize mu           1.8815E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
   11749.907    640.931  12.950  9.34818E-01  9.35976E-01 -1.23529E-03
   11754.850    645.874  13.000  9.34878E-01  9.34713E-01  1.76331E-04
   11759.812    650.837  13.050  9.35102E-01  9.33626E-01  1.57866E-03
   11764.794    655.818  13.100  9.35261E-01  9.32538E-01  2.91484E-03
   11769.795    660.819  13.150  9.35309E-01  9.31451E-01  4.13547E-03
   11774.814    665.838  13.200  9.35204E-01  9.30364E-01  5.19499E-03
   11779.853    670.877  13.250  9.34910E-01  9.29276E-01  6.05407E-03
   11784.911    675.935  13.300  9.34400E-01  9.28189E-01  6.68166E-03
   11789.988    681.012  13.350  9.33653E-01  9.27101E-01  7.05668E-03
   11795.083    686.108  13.400  9.32662E-01  9.26014E-01  7.16904E-03
   11800.198    691.222  13.450  9.31429E-01  9.24926E-01  7.02012E-03
   11805.332    696.356  13.500  9.29966E-01  9.23839E-01  6.62249E-03
   11810.485    701.509  13.550  9.28295E-01  9.22751E-01  5.99897E-03
   11815.657    706.681  13.600  9.26446E-01  9.21664E-01  5.18114E-03
   11820.848    711.873  13.650  9.24455E-01  9.20577E-01  4.20743E-03
   11826.059    717.083  13.700  9.22363E-01  9.19489E-01  3.12083E-03
   11831.288    722.312  13.750  9.20210E-01  9.18402E-01  1.96659E-03
   11836.536    727.560  13.800  9.18040E-01  9.17314E-01  7.89924E-04
   11841.803    732.827  13.850  9.15891E-01  9.16227E-01 -3.66032E-04
   11847.090    738.114  13.900  9.13800E-01  9.15139E-01 -1.46196E-03
   11852.395    743.419  13.950  9.11797E-01  9.14052E-01 -2.46363E-03
   11857.720    748.744  14.000  9.09908E-01  9.12965E-01 -3.34277E-03
   11863.063    754.087  14.050  9.08326E-01  9.12087E-01 -4.11740E-03
   11868.426    759.450  14.100  9.06888E-01  9.11210E-01 -4.73534E-03
   11873.807    764.831  14.150  9.05607E-01  9.10333E-01 -5.18303E-03
   11879.208    770.232  14.200  9.04488E-01  9.09456E-01 -5.45271E-03
   11884.628    775.652  14.250  9.03534E-01  9.08578E-01 -5.54197E-03
   11890.066    781.090  14.300  9.02742E-01  9.07701E-01 -5.45330E-03
   11895.524    786.548  14.350  9.02105E-01  9.06824E-01 -5.19366E-03
