# # Cu_crystal                                                   FEFF 9.05   
# # POT  SCF  30  5.0000   0, core-hole, AFOLP (folp(0)= 1.150)
# # Abs   Z=29 Rmt= 1.449 Rnm= 1.502 K  shell
# # Pot 1 Z=29 Rmt= 1.356 Rnm= 1.393
# # Gam_ch=1.729E+00 H-L exch
# # Mu=-8.092E+00 kf=1.979E+00 Vint=-1.699E+01 Rs_int= 1.833
# # PATH  Rmax= 5.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
#  S02=1.000  Temp= 190.00  Debye_temp= 315.00  Global_sig2= 0.00000
#  Curved wave amplitude ratio filter   4.000%
#     file         sig2 tot  cw amp ratio   deg  nlegs   reff  inp sig2
#           1       0.00610    100.00     12.00     2   2.5527
#           2       0.00748     22.75      6.00     2   3.6100
#           3       0.00687     10.29     48.00     3   3.8290
#           4       0.00757      7.06     48.00     3   4.3577
#           5       0.00767     54.81     24.00     2   4.4213
#           6       0.00772     10.83     48.00     3   4.7633
#           7       0.00772     16.53     96.00     3   4.7633
#     7/   7 paths used
#  xsedge+50, used to normalize mu           2.4748E-04
#  -----------------------------------------------------------------------
#  omega    e    k    mu    mu0     chi     @#
    9677.682    681.144  13.450  8.58311E-01  8.58319E-01 -9.18429E-06
    9682.816    686.277  13.500  8.56370E-01  8.57180E-01 -9.42143E-04
    9687.969    691.430  13.550  8.54548E-01  8.56040E-01 -1.73764E-03
    9693.141    696.603  13.600  8.52892E-01  8.54900E-01 -2.34228E-03
    9698.332    701.794  13.650  8.51425E-01  8.53761E-01 -2.72759E-03
    9703.542    707.004  13.700  8.50149E-01  8.52621E-01 -2.89056E-03
    9708.772    712.233  13.750  8.49047E-01  8.51481E-01 -2.85049E-03
    9714.020    717.481  13.800  8.48087E-01  8.50342E-01 -2.64319E-03
    9719.287    722.749  13.850  8.47231E-01  8.49202E-01 -2.31359E-03
    9724.574    728.035  13.900  8.46439E-01  8.48062E-01 -1.90826E-03
    9729.879    733.340  13.950  8.45675E-01  8.46923E-01 -1.46908E-03
    9735.203    738.665  14.000  8.44910E-01  8.45783E-01 -1.02881E-03
    9740.547    744.008  14.050  8.44017E-01  8.44539E-01 -6.15363E-04
    9745.910    749.371  14.100  8.43107E-01  8.43294E-01 -2.22016E-04
    9751.291    754.752  14.150  8.42173E-01  8.42050E-01  1.45801E-04
    9756.692    760.153  14.200  8.41217E-01  8.40806E-01  4.87278E-04
    9762.111    765.573  14.250  8.40237E-01  8.39561E-01  8.02942E-04
    9767.550    771.012  14.300  8.39235E-01  8.38317E-01  1.09160E-03
    9773.008    776.469  14.350  8.38204E-01  8.37072E-01  1.34817E-03
    9778.485    781.946  14.400  8.37138E-01  8.35828E-01  1.56276E-03
    9783.981    787.442  14.450  8.36025E-01  8.34584E-01  1.72132E-03
    9789.496    792.957  14.500  8.34850E-01  8.33339E-01  1.80751E-03
    9795.030    798.491  14.550  8.33602E-01  8.32095E-01  1.80571E-03
    9800.583    804.044  14.600  8.32271E-01  8.30850E-01  1.70429E-03
    9806.155    809.616  14.650  8.30853E-01  8.29606E-01  1.49878E-03
    9811.746    815.207  14.700  8.29354E-01  8.28362E-01  1.19422E-03
    9817.356    820.818  14.750  8.27786E-01  8.27117E-01  8.06123E-04
    9822.985    826.447  14.800  8.26171E-01  8.25873E-01  3.59997E-04
    9828.634    832.095  14.850  8.24537E-01  8.24628E-01 -1.10774E-04
    9834.301    837.762  14.900  8.22915E-01  8.23384E-01 -5.68338E-04
    9839.988    843.449  14.950  8.21336E-01  8.22140E-01 -9.74643E-04
    9845.693    849.154  15.000  8.19828E-01  8.20895E-01 -1.29594E-03
    9851.417    854.879  15.050  8.18388E-01  8.19649E-01 -1.53379E-03
    9857.161    860.622  15.100  8.17046E-01  8.18402E-01 -1.65281E-03
    9862.924    866.385  15.150  8.15808E-01  8.17156E-01 -1.64515E-03
    9868.705    872.167  15.200  8.14670E-01  8.15909E-01 -1.51538E-03
    9874.506    877.967  15.250  8.13617E-01  8.14663E-01 -1.27987E-03
    9880.326    883.787  15.300  8.12630E-01  8.13416E-01 -9.64729E-04
    9886.165    889.626  15.350  8.11679E-01  8.12170E-01 -6.02498E-04
    9892.022    895.484  15.400  8.10738E-01  8.10923E-01 -2.28232E-04
    9897.899    901.361  15.450  8.09778E-01  8.09677E-01  1.24655E-04
    9903.795    907.257  15.500  8.08777E-01  8.08430E-01  4.28112E-04
    9909.710    913.172  15.550  8.07720E-01  8.07184E-01  6.62261E-04
    9915.644    919.106  15.600  8.06598E-01  8.05938E-01  8.16943E-04
    9921.597    925.059  15.650  8.05411E-01  8.04691E-01  8.91842E-04
    9927.570    931.031  15.700  8.04166E-01  8.03445E-01  8.95236E-04
    9933.561    937.022  15.750  8.02875E-01  8.02198E-01  8.41674E-04
    9939.571    943.032  15.800  8.01553E-01  8.00952E-01  7.48994E-04
    9945.600    949.062  15.850  8.00214E-01  7.99705E-01  6.35205E-04
    9951.649    955.110  15.900  7.98872E-01  7.98459E-01  5.15764E-04
    9957.716    961.177  15.950  7.97533E-01  7.97212E-01  4.01664E-04
    9963.802    967.264  16.000  7.96204E-01  7.95966E-01  2.98587E-04
    9969.908    973.369  16.050  7.94848E-01  7.94681E-01  2.09135E-04
    9976.033    979.494  16.100  7.93498E-01  7.93397E-01  1.26625E-04
    9982.176    985.637  16.150  7.92149E-01  7.92112E-01  4.64944E-05
    9988.339    991.800  16.200  7.90799E-01  7.90828E-01 -3.62894E-05
    9994.520    997.982  16.250  7.89444E-01  7.89543E-01 -1.25366E-04
   10000.721   1004.183  16.300  7.88084E-01  7.88259E-01 -2.21487E-04
   10006.941   1010.402  16.350  7.86721E-01  7.86975E-01 -3.21699E-04
   10013.180   1016.641  16.400  7.85360E-01  7.85690E-01 -4.19364E-04
   10019.438   1022.899  16.450  7.84009E-01  7.84406E-01 -5.05023E-04
   10025.715   1029.176  16.500  7.82676E-01  7.83121E-01 -5.67943E-04
   10032.011   1035.472  16.550  7.81368E-01  7.81837E-01 -5.98059E-04
   10038.326   1041.787  16.600  7.80093E-01  7.80552E-01 -5.87932E-04
   10044.660   1048.121  16.650  7.78851E-01  7.79268E-01 -5.34361E-04
   10051.013   1054.474  16.700  7.77641E-01  7.77983E-01 -4.39321E-04
   10057.385   1060.847  16.750  7.76458E-01  7.76699E-01 -3.10056E-04
   10063.776   1067.238  16.800  7.75292E-01  7.75415E-01 -1.58282E-04
   10070.187   1073.648  16.850  7.74131E-01  7.74130E-01  1.36401E-06
   10076.616   1080.077  16.900  7.72964E-01  7.72846E-01  1.53355E-04
   10083.065   1086.526  16.950  7.71780E-01  7.71561E-01  2.83433E-04
   10089.532   1092.993  17.000  7.70570E-01  7.70277E-01  3.80530E-04
   10096.018   1099.480  17.050  7.69314E-01  7.68970E-01  4.46915E-04
   10102.524   1105.985  17.100  7.68027E-01  7.67663E-01  4.73723E-04
   10109.049   1112.510  17.150  7.66711E-01  7.66356E-01  4.62093E-04
   10115.592   1119.054  17.200  7.65369E-01  7.65049E-01  4.17312E-04
   10122.155   1125.616  17.250  7.64008E-01  7.63742E-01  3.47711E-04
   10128.737   1132.198  17.300  7.62636E-01  7.62435E-01  2.63203E-04
   10135.338   1138.799  17.350  7.61261E-01  7.61129E-01  1.73717E-04
   10141.957   1145.419  17.400  7.59888E-01  7.59822E-01  8.78162E-05
   10148.596   1152.058  17.450  7.58524E-01  7.58515E-01  1.17136E-05
   10155.254   1158.716  17.500  7.57169E-01  7.57208E-01 -5.11822E-05
   10161.931   1165.393  17.550  7.55825E-01  7.55901E-01 -1.00157E-04
   10168.627   1172.089  17.600  7.54491E-01  7.54594E-01 -1.36603E-04
   10175.342   1178.804  17.650  7.53164E-01  7.53287E-01 -1.63120E-04
   10182.076   1185.538  17.700  7.51843E-01  7.51980E-01 -1.82520E-04
   10188.830   1192.291  17.750  7.50525E-01  7.50673E-01 -1.96955E-04
   10195.602   1199.063  17.800  7.49211E-01  7.49366E-01 -2.07348E-04
   10202.393   1205.855  17.850  7.47900E-01  7.48060E-01 -2.13228E-04
   10209.204   1212.665  17.900  7.46593E-01  7.46753E-01 -2.12978E-04
   10216.033   1219.494  17.950  7.45293E-01  7.45446E-01 -2.04413E-04
   10222.881   1226.343  18.000  7.44001E-01  7.44139E-01 -1.85546E-04
   10229.749   1233.210  18.050  7.42702E-01  7.42820E-01 -1.58651E-04
   10236.635   1240.097  18.100  7.41413E-01  7.41501E-01 -1.19409E-04
   10243.541   1247.002  18.150  7.40132E-01  7.40183E-01 -6.91403E-05
   10250.466   1253.927  18.200  7.38856E-01  7.38864E-01 -1.09839E-05
   10257.409   1260.871  18.250  7.37583E-01  7.37545E-01  5.03691E-05
   10264.372   1267.833  18.300  7.36307E-01  7.36227E-01  1.09258E-04
   10271.354   1274.815  18.350  7.35026E-01  7.34908E-01  1.59851E-04
   10278.355   1281.816  18.400  7.33734E-01  7.33589E-01  1.97015E-04
   10285.375   1288.836  18.450  7.32430E-01  7.32270E-01  2.17097E-04
   10292.414   1295.875  18.500  7.31112E-01  7.30952E-01  2.18479E-04
   10299.472   1302.933  18.550  7.29780E-01  7.29633E-01  2.01802E-04
   10306.549   1310.010  18.600  7.28438E-01  7.28314E-01  1.69832E-04
   10313.645   1317.106  18.650  7.27088E-01  7.26996E-01  1.26989E-04
   10320.760   1324.221  18.700  7.25734E-01  7.25677E-01  7.86355E-05
   10327.894   1331.355  18.750  7.24380E-01  7.24358E-01  3.02590E-05
   10335.047   1338.509  18.800  7.23030E-01  7.23040E-01 -1.33117E-05
   10342.220   1345.681  18.850  7.21686E-01  7.21721E-01 -4.85199E-05
   10349.411   1352.872  18.900  7.20349E-01  7.20402E-01 -7.34302E-05
   10356.621   1360.083  18.950  7.19020E-01  7.19083E-01 -8.77742E-05
   10363.851   1367.312  19.000  7.17698E-01  7.17765E-01 -9.27107E-05
   10371.099   1374.561  19.050  7.16372E-01  7.16438E-01 -9.23785E-05
   10378.367   1381.828  19.100  7.15050E-01  7.15112E-01 -8.69947E-05
   10385.653   1389.115  19.150  7.13729E-01  7.13786E-01 -7.88504E-05
   10392.959   1396.420  19.200  7.12409E-01  7.12459E-01 -6.98921E-05
   10400.284   1403.745  19.250  7.11089E-01  7.11133E-01 -6.14006E-05
   10407.628   1411.089  19.300  7.09768E-01  7.09807E-01 -5.38470E-05
   10414.990   1418.452  19.350  7.08447E-01  7.08480E-01 -4.69414E-05
   10422.372   1425.833  19.400  7.07126E-01  7.07154E-01 -3.98483E-05
   10429.773   1433.234  19.450  7.05805E-01  7.05828E-01 -3.15116E-05
   10437.193   1440.654  19.500  7.04486E-01  7.04501E-01 -2.10135E-05
   10444.632   1448.093  19.550  7.03169E-01  7.03175E-01 -7.88774E-06
   10452.090   1455.551  19.600  7.01854E-01  7.01849E-01  7.67801E-06
   10459.567   1463.028  19.650  7.00540E-01  7.00522E-01  2.47925E-05
   10467.063   1470.525  19.700  6.99225E-01  6.99196E-01  4.19704E-05
   10474.578   1478.040  19.750  6.97910E-01  6.97870E-01  5.73759E-05
   10482.113   1485.574  19.800  6.96591E-01  6.96543E-01  6.91491E-05
   10489.666   1493.127  19.850  6.95270E-01  6.95217E-01  7.57473E-05
   10497.238   1500.700  19.900  6.93943E-01  6.93891E-01  7.62331E-05
   10504.830   1508.291  19.950  6.92613E-01  6.92564E-01  7.04538E-05
   10512.440   1515.902  20.000  6.91279E-01  6.91238E-01  5.90793E-05
