natx =      595
    x       y        z       iph  
      7.81056     -7.81056      3.90528   1     11.71584
     -7.81056     -7.81056      3.90528   1     11.71584
      7.81056      3.90528      7.81056   1     11.71584
     -7.81056      3.90528      7.81056   1     11.71584
      3.90528      7.81056      7.81056   1     11.71584
     -3.90528      7.81056      7.81056   1     11.71584
      7.81056     -3.90528      7.81056   1     11.71584
     -7.81056     -3.90528      7.81056   1     11.71584
      3.90528     -7.81056      7.81056   1     11.71584
     -3.90528     -7.81056      7.81056   1     11.71584
      7.81056      7.81056     -3.90528   1     11.71584
     -7.81056      7.81056     -3.90528   1     11.71584
      7.81056     -7.81056     -3.90528   1     11.71584
     -7.81056     -7.81056     -3.90528   1     11.71584
      7.81056      3.90528     -7.81056   1     11.71584
     -7.81056      3.90528     -7.81056   1     11.71584
      3.90528      7.81056     -7.81056   1     11.71584
     -3.90528      7.81056     -7.81056   1     11.71584
      7.81056     -3.90528     -7.81056   1     11.71584
     -7.81056     -3.90528     -7.81056   1     11.71584
      3.90528     -7.81056     -7.81056   1     11.71584
     -3.90528     -7.81056     -7.81056   1     11.71584
      0.00000      0.00000     11.71584   1     11.71584
      0.00000      0.00000    -11.71584   1     11.71584
